Name,Count,Species,Length
Muttley Bonested,1,Dog,16
Mutty,2,Dog,5
Mutya,1,Dog,5
Muzz,2,Dog,4
Muzza's Mia,1,Dog,11
Mya,6,Dog,3
Myah,3,Dog,4
Mycroft,1,Dog,7
Myf,4,Dog,3
Myfanwey,1,Dog,8
Myffy,1,Dog,5
Myha,1,Dog,4
Myjit,1,Dog,5
Myka,2,Dog,4
Myla,1,Dog,4
Myles,1,Dog,5
Myley,2,Dog,5
Mylo,3,Dog,4
Myrtle,2,Dog,6
Myste,1,Dog,5
Mysterious,1,Dog,10
Mytzi,1,Dog,5
Naala,1,Dog,5
Nabella,1,Dog,7
Nacala,1,Dog,6
Nacho,7,Dog,5
Nadgee,1,Dog,6
Nadia,1,Dog,5
Nahla,6,Dog,5
Nak,1,Dog,3
Nakita,2,Dog,6
Nakoma,1,Dog,6
Naku,1,Dog,4
Nala,30,Dog,4
Nalah,3,Dog,5
Nally,1,Dog,5
Nancy,3,Dog,5
Nani,2,Dog,4
Nanook,1,Dog,6
Nanos,1,Dog,5
Nanuk,2,Dog,5
Naomi,1,Dog,5
Napolean,2,Dog,8
Napoleon,6,Dog,8
Napolian,1,Dog,8
Nara,1,Dog,4
Narla,28,Dog,5
Narni,1,Dog,5
Narnia,1,Dog,6
Narva,1,Dog,5
Narvi,1,Dog,5
Nash,8,Dog,4
Nashi,1,Dog,5
Nashville,1,Dog,9
NASSA,1,Dog,5
Nataisha,1,Dog,8
Natasha,1,Dog,7
Nate,2,Dog,4
Nateisha,1,Dog,8
Natella,1,Dog,7
Nathan,1,Dog,6
Nayla,1,Dog,5
Nazeem,1,Dog,6
Necro,1,Dog,5
Ned,48,Dog,3
Neddie,1,Dog,6
Neddy,1,Dog,5
Neeka,1,Dog,5
Neesha,2,Dog,6
Nefertary,1,Dog,9
Nefi,1,Dog,4
Neko,1,Dog,4
Nell,7,Dog,4
Nella,1,Dog,5
Nelle,1,Dog,5
Nelli,2,Dog,5
Nellie,42,Dog,6
Nelly,16,Dog,5
Nelson,28,Dog,6
Nelson Kelly Brennan,1,Dog,20
Nemo,3,Dog,4
Neo,11,Dog,3
Neptune,1,Dog,7
Nera,1,Dog,4
Nerissa,1,Dog,7
Nero,8,Dog,4
Nessa,4,Dog,5
Nessie,5,Dog,6
Nessle,1,Dog,6
Nev,1,Dog,3
Nevi,1,Dog,4
Neville,4,Dog,7
Nevins,1,Dog,6
Newnya,1,Dog,6
Nexus,1,Dog,5
Nia,1,Dog,3
Niamh,1,Dog,5
Nibbla,1,Dog,6
Nibbler,1,Dog,7
Nibblet,1,Dog,7
Nicholas,2,Dog,8
Nick,1,Dog,4
Nicki,6,Dog,5
Nickie,1,Dog,6
Nicko,1,Dog,5
Nicky,4,Dog,5
Nicola,1,Dog,6
Niffer,1,Dog,6
Nifty,2,Dog,5
Nigel,8,Dog,5
Niggs,1,Dog,5
Night,1,Dog,5
Nike,2,Dog,4
Nikeeta,1,Dog,7
Niketa,1,Dog,6
Niki,3,Dog,4
Nikita,11,Dog,6
Nikkei,1,Dog,6
Nikki,12,Dog,5
Niko,1,Dog,4
Nila,1,Dog,4
Nim,2,Dog,3
NIMROD,1,Dog,6
Nimue,1,Dog,5
Nina,18,Dog,4
Ninety Nine,1,Dog,11
Ning,1,Dog,4
Ninja,4,Dog,5
Nip,2,Dog,3
Nippa,3,Dog,5
Nipper,6,Dog,6
Nish,1,Dog,4
Nisha,1,Dog,5
Nitro,15,Dog,5
Nixi,2,Dog,4
NIXON,2,Dog,5
Nizmo,2,Dog,5
No name provided,1,Dog,16
Noah,8,Dog,4
Nobby,2,Dog,5
Noddy,7,Dog,5
Noel,1,Dog,4
Noki,1,Dog,4
Nokle,1,Dog,5
Nola,1,Dog,4
Nollsie,1,Dog,7
Nomad,1,Dog,5
Nombre,1,Dog,6
Noo Noo,1,Dog,7
Noodle,4,Dog,6
Noodles,4,Dog,7
Noopy,1,Dog,5
Nora,2,Dog,4
Norbett,2,Dog,7
Norbit Francis,1,Dog,14
Norby,1,Dog,5
Norka,1,Dog,5
Norma,1,Dog,5
Norma Jeane,1,Dog,11
Norman,12,Dog,6
Normie,1,Dog,6
Norris,1,Dog,6
Norton,1,Dog,6
Nos,2,Dog,3
Nova,3,Dog,4
Nubia,1,Dog,5
Nubs,1,Dog,4
Nudge,2,Dog,5
Nuffie,1,Dog,6
Nugget,24,Dog,6
Nuggett,6,Dog,7
Nui,1,Dog,3
Nuka,1,Dog,4
Nuke,1,Dog,4
Nulah,1,Dog,5
Nulla,1,Dog,5
Nullah,1,Dog,6
NUNOOK,1,Dog,6
Nutella,1,Dog,7
Nutmeg,2,Dog,6
Nyah,3,Dog,4
Nyssa,1,Dog,5
Nyx,2,Dog,3
Nzmo,1,Dog,4
O'B,1,Dog,3
O'Doyle,1,Dog,7
O'Malley,1,Dog,8
Oakee,1,Dog,5
Oakey,1,Dog,5
Oakie,2,Dog,5
Oakleigh,1,Dog,8
Oakley,10,Dog,6
Oaklie,1,Dog,6
Obe,3,Dog,3
Obi,6,Dog,3
OBIE,4,Dog,4
Oby,1,Dog,3
Occy,10,Dog,4
Ocean,1,Dog,5
Ochre,1,Dog,5
Odd Ball,1,Dog,8
Oddball,1,Dog,7
Oddie,2,Dog,5
Oddy,1,Dog,4
Ode,2,Dog,3
Oden,1,Dog,4
Odey,1,Dog,4
Odi,2,Dog,3
Odie,12,Dog,4
Odin,5,Dog,4
Ody,1,Dog,3
Oggy,2,Dog,4
Ogi,1,Dog,3
Ogie,1,Dog,4
Oharnna,1,Dog,7
Ohmar,1,Dog,5
Okley,1,Dog,5
Ole,1,Dog,3
Olga,1,Dog,4
Oliva,1,Dog,5
Olive,16,Dog,5
Oliver,33,Dog,6
Oliver Digby,1,Dog,12
Oliver paddington,1,Dog,17
Olives,1,Dog,6
Olivia,5,Dog,6
Olivier,1,Dog,7
Olivier (Livvy),1,Dog,15
Olley,2,Dog,5
Olli,2,Dog,4
Ollie,144,Dog,5
Ollie Bobo,1,Dog,10
Ollie Van Neutegem,1,Dog,18
Ollie/Yogi,1,Dog,10
Olly,18,Dog,4
Olly Wishart,1,Dog,12
Olsen,1,Dog,5
Olympus,1,Dog,7
OM TAM,1,Dog,6
Omar,1,Dog,4
One Eye,1,Dog,7
Onix,1,Dog,4
Onyx,3,Dog,4
Oobie,1,Dog,5
Oona,1,Dog,4
Op,1,Dog,2
Opal,4,Dog,4
Ophelia,1,Dog,7
Opie,6,Dog,4
Optimus,1,Dog,7
Orca,1,Dog,4
Oregan,1,Dog,6
Oreo,4,Dog,4
Orgi,1,Dog,4
Orla,1,Dog,4
Orlando,3,Dog,7
Orpho,1,Dog,5
Osbert,1,Dog,6
Osca,3,Dog,4
Oscar,285,Dog,5
Oscar 2,1,Dog,7
Oscar spot,1,Dog,10
Oscar2,1,Dog,6
Oscarmooball,1,Dog,12
Oshi,2,Dog,4
Oska,7,Dog,4
Oskar,9,Dog,5
Osker,1,Dog,5
Oskkar,1,Dog,6
Ossie,1,Dog,5
Otis,17,Dog,4
Ottis,1,Dog,5
Otto,13,Dog,4
Otus,1,Dog,4
Otway,1,Dog,5
Otway Mist Ice Dancer,1,Dog,21
Ouzo,2,Dog,4
Owen,2,Dog,4
Owie,1,Dog,4
Ox,1,Dog,2
Oz,2,Dog,2
Ozcar,1,Dog,5
Ozwald (Oz),1,Dog,11
Ozzi,1,Dog,4
Ozzie,13,Dog,5
Ozzy,11,Dog,4
P.O.M.,1,Dog,6
Pablo,12,Dog,5
Pache,1,Dog,5
Pacho,1,Dog,5
Paddey,1,Dog,6
Paddy,36,Dog,5
Paige,2,Dog,5
Paikea,1,Dog,6
Paisley,1,Dog,7
Paitas,1,Dog,6
Pajoga,1,Dog,6
PALI,1,Dog,4
Palley,1,Dog,6
Pamby,1,Dog,5
Pancakes,1,Dog,8
Pancho,2,Dog,6
Panda,25,Dog,5
Pandemonium,1,Dog,11
Pando,1,Dog,5
PANDORA,3,Dog,7
Panzer,1,Dog,6
Pappy,1,Dog,5
Paris,34,Dog,5
Paris-Gypsy,1,Dog,11
Parker,10,Dog,6
Parkie,1,Dog,6
Parko,1,Dog,5
Paroo,1,Dog,5
Parslee,1,Dog,7
Parsley,1,Dog,7
Pascha,1,Dog,6
Pascoe,1,Dog,6
Pasha,1,Dog,5
Passion,1,Dog,7
Pastie,1,Dog,6
Pat,2,Dog,3
Patamoke,1,Dog,8
Patch,85,Dog,5
Patch's,2,Dog,7
Patches,11,Dog,7
Patchie,1,Dog,7
Patchy,2,Dog,6
Patrian Sea Cruise,1,Dog,18
Patrick,13,Dog,7
Patsy,5,Dog,5
Patti,2,Dog,5
Paul Holmes,1,Dog,11
Paula,1,Dog,5
Paulie,1,Dog,6
Pauline,1,Dog,7
Pavaroti,1,Dog,8
Pavarotti,1,Dog,9
Pavlo,1,Dog,5
Paw Prints,1,Dog,10
Paws,1,Dog,4
Pawssy,1,Dog,6
Pax,2,Dog,3
Paxton,1,Dog,6
Paynta,1,Dog,6
Pazzo,1,Dog,5
Pdor,1,Dog,4
Peach,3,Dog,5
Peaches,11,Dog,7
Peaches Poppy,1,Dog,13
Peaile,1,Dog,6
Peanut,12,Dog,6
Peanuts,1,Dog,7
Pearl,16,Dog,5
PEARLY,2,Dog,6
Pebble,2,Dog,6
Pebbles,29,Dog,7
Peddy,2,Dog,5
Pedro,12,Dog,5
Pee Wee,5,Dog,7
Peepow,1,Dog,6
Peggie,1,Dog,6
Peggy,21,Dog,5
Peggy Pearl,1,Dog,11
Peggy Sue,2,Dog,9
Peggyboots,1,Dog,10
Pegotty,1,Dog,7
Peigi,1,Dog,5
Pekoe,2,Dog,5
Pele,3,Dog,4
Pelle,1,Dog,5
Pendles,2,Dog,7
Penelope,2,Dog,8
Penelope Jane,1,Dog,13
Pennie,1,Dog,6
Penny,105,Dog,5
Penny Lane,1,Dog,10
Pennylane,1,Dog,9
Pep,1,Dog,3
Pepa,8,Dog,4
Pepah,1,Dog,5
PePe,28,Dog,4
Pepi,10,Dog,4
Pepie,1,Dog,5
PEPINOT,1,Dog,7
Pepito,1,Dog,6
Peppa,41,Dog,5
Peppe,2,Dog,5
Peppei,1,Dog,6
Pepper,107,Dog,6
Pepper II,1,Dog,9
Pepper Sarah,1,Dog,12
Peppi,17,Dog,5
Peppie,6,Dog,6
Peppie (aka Pep),1,Dog,16
Pepples,1,Dog,7
Peppr,1,Dog,5
Peppy,1,Dog,5
Pepsi,12,Dog,5
percey,1,Dog,6
Percious,1,Dog,8
Percy,17,Dog,5
Peregrine,1,Dog,9
Peri,1,Dog,4
Peril,1,Dog,5
Perkins,1,Dog,7
Perle,1,Dog,5
Perra,1,Dog,5
Perri,1,Dog,5
Perriwinkle,1,Dog,11
Perro,3,Dog,5
Perry,6,Dog,5
Peta,1,Dog,4
Petal,3,Dog,5
Petals,1,Dog,6
Pete,5,Dog,4
Peter,5,Dog,5
Petey,2,Dog,5
Petie,1,Dog,5
Petra,1,Dog,5
Petra Lou,1,Dog,9
Petrol,1,Dog,6
Peyto,1,Dog,5
Peyton,1,Dog,6
Phalen,1,Dog,6
Pharooh,1,Dog,7
Phatty,2,Dog,6
Phenix,1,Dog,6
Pheobe,3,Dog,6
Pheonix,2,Dog,7
Philby,2,Dog,6
Phillie,1,Dog,7
Phillip,3,Dog,7
Phillis,1,Dog,7
Philly,1,Dog,6
phoebe,45,Dog,6
Phoebie,1,Dog,7
Phoenix,12,Dog,7
"Phoenix ""Molly""",1,Dog,15
PHONEIX,1,Dog,7
Phridge,1,Dog,7
Phryne,1,Dog,6
Phyllie,1,Dog,7
Pi,1,Dog,2
Pia,1,Dog,3
Picabo,1,Dog,6
Piccalilly,1,Dog,10
Piccolo,2,Dog,7
Pici,1,Dog,4
Pickle,1,Dog,6
Pickles,8,Dog,7
Pie,2,Dog,3
Pierre,6,Dog,6
Piglet,2,Dog,6
Pika,1,Dog,4
Piki,1,Dog,4
Pimms,1,Dog,5
Pina,1,Dog,4
Pinchy,1,Dog,6
Pingu,2,Dog,5
Pinkie,1,Dog,6
Pinot,2,Dog,5
Pinta,1,Dog,5
Pip,53,Dog,3
Pip-Quiztos,1,Dog,11
Pipa,2,Dog,4
Piper,27,Dog,5
Pipi,4,Dog,4
Pipo,1,Dog,4
Pippa,112,Dog,5
Pippen,1,Dog,6
Pipper,3,Dog,6
Pippi,11,Dog,5
Pippie,3,Dog,6
Pippin,14,Dog,6
Pippy,12,Dog,5
Pippy Zooloo,1,Dog,12
Pippz,1,Dog,5
Pipsi,1,Dog,5
Pipsqueaky,1,Dog,10
Pirate,2,Dog,6
Pistachio,1,Dog,9
Piston,1,Dog,6
Pitch,1,Dog,5
Pixi,4,Dog,4
Pixie,26,Dog,5
Piz,1,Dog,3
Piza,1,Dog,4
Pizza,1,Dog,5
PJ,9,Dog,2
PK,1,Dog,2
Plato,1,Dog,5
Pluga,1,Dog,5
Plugger,2,Dog,7
Pluto,1,Dog,5
Po,1,Dog,2
POCKET,1,Dog,6
Pockets,1,Dog,7
Pocky,1,Dog,5
Pocohontas,1,Dog,10
Podge,1,Dog,5
Podgy,2,Dog,5
Pods,1,Dog,4
Podsiadly,1,Dog,9
Poe,1,Dog,3
Pogi,1,Dog,4
Pogo,1,Dog,4
Pointer,1,Dog,7
Poka,1,Dog,4
Pokey,2,Dog,5
Poki,1,Dog,4
Pokie,1,Dog,5
Polar,4,Dog,5
POLLEY,1,Dog,6
Pollie,1,Dog,6
Polly,53,Dog,5
Polly Waffle,1,Dog,12
Pollyanna,2,Dog,9
POLO,2,Dog,4
Pom Pom,3,Dog,7
POMMIE,1,Dog,6
Poncho,2,Dog,6
Ponchski,1,Dog,8
Pongo,2,Dog,5
Ponyo,1,Dog,5
Pooch,4,Dog,5
Poochie,2,Dog,7
Poodge,1,Dog,6
Poogie,1,Dog,6
Pookey,1,Dog,6
Pookie,1,Dog,6
Popcorn,3,Dog,7
Pope,1,Dog,4
Popeye,2,Dog,6
Poppet,1,Dog,6
Poppett,1,Dog,7
Poppi,4,Dog,5
Poppie,2,Dog,6
Poppy,162,Dog,5
Poppy White,1,Dog,11
Popsy,1,Dog,5
Porcha,1,Dog,6
Porche,2,Dog,6
Porky,2,Dog,5
Porscha,2,Dog,7
Porsha,2,Dog,6
Porter,2,Dog,6
Porthos,1,Dog,7
Portia,4,Dog,6
Posh,1,Dog,4
POSIE,2,Dog,5
Possum,8,Dog,6
Potato,1,Dog,6
Potsi,1,Dog,5
Prada,7,Dog,5
Precious,7,Dog,8
Presley,4,Dog,7
Presta,1,Dog,6
Preston,5,Dog,7
Pretzel,2,Dog,7
Pricilla,1,Dog,8
Prickle,1,Dog,7
PRICKLES,1,Dog,8
Prim,1,Dog,4
Prima Donna,1,Dog,11
Primrose,1,Dog,8
Prince,21,Dog,6
Prince Louis Pierre,1,Dog,19
Princess,38,Dog,8
Princess Alma,1,Dog,13
Princess Bella,1,Dog,14
Princess Bubbles,1,Dog,16
Princess Daisy,1,Dog,14
Princess Leah,1,Dog,13
Princess molly,1,Dog,14
Princess Myrtle,1,Dog,15
Princeton,1,Dog,9
Pringle,1,Dog,7
Priscella,1,Dog,9
Priscilla,4,Dog,9
Prizzi,1,Dog,6
Prue,1,Dog,4
Psyche,1,Dog,6
Puck,1,Dog,4
Pucko,1,Dog,5
Pud,2,Dog,3
Pudd,1,Dog,4
Puddles,4,Dog,7
Pug,2,Dog,3
Puggle,1,Dog,6
Puggles,1,Dog,7
Puggsly,1,Dog,7
Pugly,1,Dog,5
Pugsley,13,Dog,7
Pugsly,2,Dog,6
Pugsy,1,Dog,5
Pugz,1,Dog,4
Puku,1,Dog,4
Pumba,3,Dog,5
Pumbah,1,Dog,6
Pumkin,1,Dog,6
Pumpkin,6,Dog,7
Pung,1,Dog,4
Punkin,2,Dog,6
Punky,1,Dog,5
Punter,2,Dog,6
Punttey,1,Dog,7
Pup,4,Dog,3
Pup 1,1,Dog,5
Pup92,1,Dog,5
Pupo,1,Dog,4
Puppet,1,Dog,6
Puppy,1,Dog,5
Purdy,1,Dog,5
Pushkin,2,Dog,7
Pusyleigh Jane,1,Dog,14
Putu,1,Dog,4
Puzzle,2,Dog,6
Pye,2,Dog,3
Q,1,Dog,1
Quake,1,Dog,5
Quami,1,Dog,5
Quasar,1,Dog,6
Quatro,2,Dog,6
Quee,1,Dog,4
Queenie,3,Dog,7
Queeny,1,Dog,6
Quennie,1,Dog,7
Quiet,1,Dog,5
Quik,1,Dog,4
QUINCT,1,Dog,6
Quincy,3,Dog,6
Quincy Jones,1,Dog,12
Quiney,1,Dog,6
Quinn,3,Dog,5
R.J.,2,Dog,4
Raasta Boy,1,Dog,10
Rabb,1,Dog,4
Rabbit,2,Dog,6
Rabia,1,Dog,5
Rachael,1,Dog,7
Radar,8,Dog,5
Radley,1,Dog,6
Rafa,8,Dog,4
Rafael,1,Dog,6
Raff,10,Dog,4
RAFFA,1,Dog,5
Rafferty,4,Dog,8
Raffey,1,Dog,6
Raffie,1,Dog,6
Raffles,2,Dog,7
Raffy,4,Dog,5
Rafi,1,Dog,4
Ragamuffin,1,Dog,10
Rage,1,Dog,4
Ragen,1,Dog,5
Raggsie,1,Dog,7
Raggsy,1,Dog,6
Ragie,1,Dog,5
Rags,4,Dog,4
Rahjai,1,Dog,6
Rahni,7,Dog,5
Rahti,1,Dog,5
Raiden,1,Dog,6
Rain,1,Dog,4
Rainbow,3,Dog,7
Raine,1,Dog,5
Raini,1,Dog,5
Raishi,1,Dog,6
Raj,2,Dog,3
Raja,2,Dog,4
Raja 2,1,Dog,6
Rajah,2,Dog,5
Rajay Razor,1,Dog,11
Rajh,1,Dog,4
Ralf,3,Dog,4
Ralfie,1,Dog,6
Rally,1,Dog,5
Ralph,65,Dog,5
Ralphe,1,Dog,6
Ralphi,1,Dog,6
Ralphie,9,Dog,7
Ralphy,8,Dog,6
Rama,2,Dog,4
Rambo,8,Dog,5
Rampage,2,Dog,7
Ramsay,1,Dog,6
Rana,1,Dog,4
Randal,1,Dog,6
Randl,1,Dog,5
Randle-El,1,Dog,9
Randy,4,Dog,5
Raney,1,Dog,5
Ranga,1,Dog,5
Ranger,4,Dog,6
Rango,1,Dog,5
Rani,7,Dog,4
Rapha,1,Dog,5
Raphael,1,Dog,7
RAPHAELLE,1,Dog,9
Raphie,1,Dog,6
Rarna,1,Dog,5
Ras,2,Dog,3
Rascal,9,Dog,6
Rasmus,1,Dog,6
Rasputin,1,Dog,8
Rassy,1,Dog,5
Rasta,5,Dog,5
Rastas,1,Dog,6
Rastis,1,Dog,6
Rastus,2,Dog,6
Ratchet,2,Dog,7
Ratso,1,Dog,5
Ratti,1,Dog,5
Raul,1,Dog,4
Raven,2,Dog,5
Ray,1,Dog,3
Raya,1,Dog,4
Raydar,1,Dog,6
Rayne,1,Dog,5
Rayner,1,Dog,6
Raz,4,Dog,3
Raz # R75,1,Dog,9
Razi,1,Dog,4
Razor,2,Dog,5
Raztan,1,Dog,6
Razz,3,Dog,4
Razzi,1,Dog,5
Reaghan,1,Dog,7
Reanna,1,Dog,6
Reapa,1,Dog,5
Reaper,2,Dog,6
Reb,3,Dog,3
Reba,2,Dog,4
Rebel,10,Dog,5
Rebel T,1,Dog,7
Reco,1,Dog,4
Red,27,Dog,3
Red Foo,1,Dog,7
Reddas,1,Dog,6
Redman,1,Dog,6
Redmond,2,Dog,7
Reeba,1,Dog,5
Reece,2,Dog,5
Reef,5,Dog,4
Refa,1,Dog,4
REG,4,Dog,3
Regan,3,Dog,5
Reggi,1,Dog,5
Reggie,26,Dog,6
Reggy,1,Dog,5
Regie,2,Dog,5
Regina,1,Dog,6
Regina (Reggie),1,Dog,15
Reginald Ansett,1,Dog,15
Reh,1,Dog,3
Reign,1,Dog,5
Reilly,2,Dog,6
Rembrandt,1,Dog,9
Remi,6,Dog,4
Remma,1,Dog,5
Remmi,1,Dog,5
REMMY,2,Dog,5
Remo,1,Dog,4
Remy,14,Dog,4
Renee,1,Dog,5
Reno,3,Dog,4
Repka,1,Dog,5
Reptar,1,Dog,6
Reuben,8,Dog,6
Reuben Riffel,1,Dog,13
Reuby,1,Dog,5
Reva,1,Dog,4
Revolution Zak,1,Dog,14
Rex,146,Dog,3
Rex2,1,Dog,4
Rexi,3,Dog,4
Rexie,2,Dog,5
Rexy,5,Dog,4
Rhani,6,Dog,5
Rhett,1,Dog,5
Rhino,3,Dog,5
Rholey,1,Dog,6
Rhombus,1,Dog,7
Rhonda,1,Dog,6
Rhuban,1,Dog,6
Rhubarb,1,Dog,7
Richard,1,Dog,7
Richie,1,Dog,6
Richo,2,Dog,5
RICHO MAN,1,Dog,9
Rick,1,Dog,4
Ricki,1,Dog,5
Rickie,1,Dog,6
Ricky,10,Dog,5
Ricky Bobby,1,Dog,11
Rico,1,Dog,4
Rider,1,Dog,5
Ridge,2,Dog,5
Riff,3,Dog,4
Riff Raff,2,Dog,9
Rigby,4,Dog,5
Riggs,1,Dog,5
Riki,2,Dog,4
Rikishi,1,Dog,7
RIKKI,1,Dog,5
Rikku,1,Dog,5
Riley,43,Dog,5
Rill,1,Dog,4
Rimi,1,Dog,4
Rina,2,Dog,4
Rindy,1,Dog,5
Ringo,12,Dog,5
RIO,3,Dog,3
Rip,1,Dog,3
Ripley,10,Dog,6
Ripper,1,Dog,6
Ripple,1,Dog,6
Risa,1,Dog,4
Rita,1,Dog,4
Ritz,1,Dog,4
Ritzy,1,Dog,5
Riv'a,1,Dog,5
riva,1,Dog,4
River,15,Dog,5
RJ,2,Dog,2
Road,1,Dog,4
Roarke,1,Dog,6
Robbie,17,Dog,6
Robby,1,Dog,5
Robert,3,Dog,6
Robin,2,Dog,5
Robo,1,Dog,4
Rocca,1,Dog,5
Rocco,16,Dog,5
Roce,1,Dog,4
Rochelle,1,Dog,8
Rock,3,Dog,4
Rocket,14,Dog,6
Rockey,1,Dog,6
Rocki,2,Dog,5
Rockie,3,Dog,6
Rocko,4,Dog,5
Rocks,1,Dog,5
Rocky,139,Dog,5
Rod,2,Dog,3
Rodge,1,Dog,5
Rodger,6,Dog,6
Rodjer,1,Dog,6
Rodney,3,Dog,6
Rogan,1,Dog,5
Roger,31,Dog,5
Rogey,1,Dog,5
Rogue,12,Dog,5
Rohan,1,Dog,5
Roie,1,Dog,4
Rojam,1,Dog,5
Rojo,3,Dog,4
Rok,1,Dog,3
Roki,1,Dog,4
Rokka,1,Dog,5
Roko,1,Dog,4
Roland,2,Dog,6
Roley,2,Dog,5
Rolf,2,Dog,4
Rolfi,1,Dog,5
Rollie,4,Dog,6
Rollies,1,Dog,7
ROLLO,2,Dog,5
Rollo Dahl,1,Dog,10
Rolly,8,Dog,5
Rolo,2,Dog,4
Roly,8,Dog,4
Roma,1,Dog,4
Roman,2,Dog,5
Romell,1,Dog,6
Romeo,14,Dog,5
Romio,1,Dog,5
Rommel,2,Dog,6
Rommy,1,Dog,5
Romo,1,Dog,4
Rompa,1,Dog,5
Romper,1,Dog,6
Romulus,1,Dog,7
Romy,3,Dog,4
Ron,2,Dog,3
Rona,1,Dog,4
Rondah,1,Dog,6
Ronga,1,Dog,5
Ronnie,5,Dog,6
RONNY,2,Dog,5
Roo,3,Dog,3
Rooey,1,Dog,5
Roofer,1,Dog,6
Rooke,1,Dog,5
Rooki,1,Dog,5
Rookie,2,Dog,6
Rooney,6,Dog,6
Rooster,1,Dog,7
Rorey,1,Dog,5
Rory,19,Dog,4
Rosa,2,Dog,4
Rosalina,1,Dog,8
Rosco,11,Dog,5
Roscoe,1,Dog,6
Rose,14,Dog,4
Rose Bud,1,Dog,8
Rosebud,4,Dog,7
Rosey,4,Dog,5
Rosi,1,Dog,4
Rosie,233,Dog,5
Rosie Jean,1,Dog,10
Rosina,1,Dog,6
Rosko,1,Dog,5
Ross,2,Dog,4
Rossco,1,Dog,6
Rossi,3,Dog,5
Rossie,1,Dog,6
Rossy,1,Dog,5
Rosy,3,Dog,4
Rota,1,Dog,4
Roudy,1,Dog,5
Rougar,1,Dog,6
Rouge,1,Dog,5
Roughnut,1,Dog,8
Rourke,1,Dog,6
Roux,1,Dog,4
Rove,3,Dog,4
Rover,3,Dog,5
Rowdey,1,Dog,6
Rowdie,1,Dog,6
Rowdy,11,Dog,5
Rowey,1,Dog,5
Rowley,1,Dog,6
Rox,2,Dog,3
Roxann,1,Dog,6
Roxanne,3,Dog,7
Roxette,1,Dog,7
Roxi,6,Dog,4
Roxie,16,Dog,5
Roxii,1,Dog,5
Roxxi,4,Dog,5
Roxy,303,Dog,4
Roxy Girl,1,Dog,9
Roy,36,Dog,3
Rozi,1,Dog,4
Rozie,1,Dog,5
Ru,1,Dog,2
Rua,1,Dog,3
Rubee,1,Dog,5
Rubein,1,Dog,6
Ruben,9,Dog,5
Rubi,14,Dog,4
Rubie,1,Dog,5
Rubin,3,Dog,5
Rubix,1,Dog,5
Ruby,357,Dog,4
Ruby Jean,1,Dog,9
Ruby Mae,1,Dog,8
Ruby May,1,Dog,8
Ruby Rose,5,Dog,9
Ruby Tuesday,2,Dog,12
Ruby/Lulu,1,Dog,9
Ruddy,1,Dog,5
Rudi,3,Dog,4
Rudii,1,Dog,5
Rudy,1,Dog,4
Rue,1,Dog,3
Rueben,5,Dog,6
Ruff,3,Dog,4
Ruffigan (Ruffy),1,Dog,16
Ruffin,1,Dog,6
Ruffles,3,Dog,7
Ruffus,1,Dog,6
Ruffy,8,Dog,5
Rufio,1,Dog,5
Rufous,2,Dog,6
Rufus,38,Dog,5
Rugby,2,Dog,5
Ruger,4,Dog,5
Ruggles,1,Dog,7
Rugsy,1,Dog,5
Rukka,1,Dog,5
Rum,1,Dog,3
Ruma,1,Dog,4
Rumba,2,Dog,5
Rumer,1,Dog,5
Rumi,1,Dog,4
Rummer,1,Dog,6
Rumour,1,Dog,6
Rumple,1,Dog,6
Rumples,1,Dog,7
Runty,1,Dog,5
Rupert,32,Dog,6
RUPERT BUDDA BOB,1,Dog,16
RUPET,1,Dog,5
Ruppert,1,Dog,7
Rus,1,Dog,3
Rush,1,Dog,4
Rusha,1,Dog,5
Rusher,1,Dog,6
Rushki    (a.ka. Ru),1,Dog,20
Ruski,6,Dog,5
Rusky,1,Dog,5
Rusl,1,Dog,4
Ruslan,1,Dog,6
Russ,11,Dog,4
Russel,2,Dog,6
Russell,18,Dog,7
Russell Rodgers Ansett,1,Dog,22
Russia,1,Dog,6
Russo,1,Dog,5
Russy,1,Dog,5
Rusti,1,Dog,5
Rusty,166,Dog,5
Rusty Friedrich,1,Dog,15
Ruth,1,Dog,4
Ruthy,1,Dog,5
Ryback,1,Dog,6
Ryder,8,Dog,5
Rye,1,Dog,3
Ryleigh,1,Dog,7
Rylie,5,Dog,5
Saabi,1,Dog,5
Saachi,1,Dog,6
Saarse,1,Dog,6
Saasha,1,Dog,6
Saba,4,Dog,4
Sabaka,1,Dog,6
Saber,1,Dog,5
Sabi,2,Dog,4
Sable,2,Dog,5
Sabre,2,Dog,5
Sabrina,1,Dog,7
Sabu,1,Dog,4
Sacha,2,Dog,5
Sachi,2,Dog,5
Sachin,2,Dog,6
Sachsure,1,Dog,8
Sad Sack,1,Dog,8
Sadi,1,Dog,4
Sadie,30,Dog,5
Saeba,1,Dog,5
Saedee,1,Dog,6
Saeka,1,Dog,5
Saffi,1,Dog,5
Saffie,3,Dog,6
Saffron,1,Dog,7
Saffy,10,Dog,5
Sagan,1,Dog,5
Sage,7,Dog,4
Sahpa,1,Dog,5
Sai,2,Dog,3
Saib,1,Dog,4
Saidy,1,Dog,5
Sailor,5,Dog,6
Saint,1,Dog,5
Sakari,1,Dog,6
Sako,1,Dog,4
Sakura,2,Dog,6
Sal,3,Dog,3
Sala,1,Dog,4
Salem,2,Dog,5
Sali,1,Dog,4
